scientific-name,family-name,abundance
Cirsium acarna,Synantheracées,AC
Cirsium scabrum,Synantheracées,CC
Cirsium echinatum var. echinatum,Synantheracées,CCC
Cynara cardunculus var. silvestris,Synantheracées,C
Silybum marianum,Synantheracées,CCC
Galactites tomentosa,Synantheracées,CCC
Onopordon macracanthum,Synantheracées,CC
Crupina cruspinastrum,Synantheracées,C
Serratula cichoracea ssp. mucronata,Synantheracées,AC
Centaurea africana var. tagana,Synantheracées,CCC
Centaurea napifolia,Synantheracées,CC
Centaurea amara ssp. angustifolia,Synantheracées,C
Centaurea pullata,Synantheracées,CCC
Centaurea eriophora,Synantheracées,AR
Centaurea melitensis,Synantheracées,AC
Centaurea incana ssp. pubescens,Synantheracées,CC
Centaurea nicaeensis ssp. nicaeensis,Synantheracées,CCC
Centaurea calcitrapa,Synantheracées,CCC
Centaurea infestans,Synantheracées,CCC
Centaurea diluta ssp. algeriensis,Synantheracées,CCC
Centaurea ferox,Synantheracées,C
Centaurea fragilis,Synantheracées,CCC
Centaurea sphaerocephala,Synantheracées,CCC
Volutaria muricata,Synantheracées,AR
Volutaria lippii ssp. tubuliflora,Synantheracées,C
Volutaria lippii ssp. eu-lippii,Synantheracées,C
Mantisalca salmantica,Synantheracées,CC
Mantisalca delestrei,Synantheracées,R
Leuzea conifera,Synantheracées,AC
Carthamus ianatus ssp. baeticus,Synantheracées,CCC
Carthamus ianatus ssp. genuinus,Synantheracées,R
Carthamus helenioides,Synantheracées,CC
Carthamus caeruleus,Synantheracées,CCC
Carthamus multifidus,Synantheracées,CCC
Carthamus calvus,Synantheracées,C
Scolymus maculatus,Synantheracées,CC
Scolymus grandiflorus,Synantheracées,CC
Scolymus hispanicus,Synantheracées,CC
Catananche lutea,Synantheracées,CC
Cichorium intybus ssp. eu-intybus,Synantheracées,CC
Cichorium intybus ssp. pumilum,Synantheracées,CC
Tolpis barbata ssp. umbellata,Synantheracées,CC
Tolpis virgata,Synantheracées,CC
Hyoseris scabra,Synantheracées,C
Hyoseris radiata,Synantheracées,CC
Rhagadiolus stellatus,Synantheracées,CCC
Hedypnois cretica ssp. monspeliensis,Synantheracées,CC
Hedypnois cretica ssp. tubiformis,Synantheracées,C
Hypochoeris glabra,Synantheracées,CCC
Hypochoeris radicata ssp. eu-radicata,Synantheracées,CC
Hypochoeris achyrophorus,Synantheracées,CCC
Urospermum dalechampii,Synantheracées,CC
Urospermum picroides,Synantheracées,CC
Leontodon saxatilis ssp. rothii,Synantheracées,CC
Leontodon maroccanus,Synantheracées,C
Leontodon tuberosus,Synantheracées,CC
Picris echioides,Synantheracées,CC
Picris balansae,Synantheracées,AC
Picris cupuligera,Synantheracées,CC
Picris duriaei,Synantheracées,CC
Picris aculeata,Synantheracées,AC
Tragopogon porrifolius ssp. porrifolius var. australis,Synantheracées,R
Tragopogon crocifolius,Synantheracées,R
Geropogon glaber,Synantheracées,AC
Scorzonera laciniata,Synantheracées,C
Scorzonera coronopifolia,Synantheracées,C
Scorzonera undulata ssp. deliciosa,Synantheracées,CC
AndryaIa floccosa,Synantheracées,R
AndryaIa integrifolia,Synantheracées,CC
Chondrilla juncea,Synantheracées,CC
Taraxacum obovatum,Synantheracées,C
Taraxacum laevigatum,Synantheracées,AC
Launaea resedifolia ssp. longiloba,Synantheracées,R
Sonchus tenerrimus ssp. eu-tenerrimus,Synantheracées,CC
Sonchus tenerrimus ssp. pustulatus,Synantheracées,AR
Sonchus maritimus,Synantheracées,AC
Sonchus asper ssp. eu-asper,Synantheracées,CC
Sonchus arvensis var. mauritanicus,Synantheracées,RR
Sonchus arvensis var. arvensis,Synantheracées,AC
Sonchus oleraceus,Synantheracées,CCC
Lactuca viminea var. chondrilliflora,Synantheracées,CCC
Lactuca saligna,Synantheracées,CC
Lactuca seriola,Synantheracées,AC
Reichardia picroides ssp. eu-picroides,Synantheracées,CCC
Reichardia picroides ssp. intermedia,Synantheracées,CC
Crepis amplexifolia,Synantheracées,C
Crepis vesicaria ssp. myriocephala,Synantheracées,CC
Crepis vesicaria ssp. taraxacifolia,Synantheracées,C
Hieracium pseudo-pilosella ssp. atlantis,Synantheracées,CC
