scientific-name,family-name,abundance
Orobanche ieptantha,Orobanchacées,RR
Orobanche amethystea,Orobanchacées,R
Orobanche barbata,Orobanchacées,CC
Orobanche calendulae,Orobanchacées,RR
Globularia alypum ssp. eu-alypum,Globulariacées,CC
Acanthus mollis ssp. platyphyllus,Acanthacées,CC
Plantago major ssp. eu-major,Plantaginacées,CC
Plantago coronopus ssp. cupani,Plantaginacées,AR
Plantago coronopus ssp. macrorrhiza,Plantaginacées,C
Plantago coronopus ssp. eu-coronopus,Plantaginacées,CC
Plantago coronopus ssp. commutata,Plantaginacées,AR
Plantago serraria,Plantaginacées,CC
Plantago albicans,Plantaginacées,CC
Plantago lagopus,Plantaginacées,CC
Plantago lanceolata ssp. eu-ianceolata,Plantaginacées,AC
Plantago lanceolata ssp. intermedia,Plantaginacées,AR
Plantago bellardii,Plantaginacées,CC
Plantago loefflingii,Plantaginacées,AR
Plantago ovata,Plantaginacées,CC
Crucianella maritima,Rubiacées,CC
Crucianella angustifolia,Rubiacées,AC
Putoria brevifolia,Rubiacées,AC
Callipeltis cucullaria,Rubiacées,C
Vaillantia hispida,Rubiacées,AC
Vaillantia muralis,Rubiacées,R
Rubia peregrina,Rubiacées,CC
Rubia tinctorum,Rubiacées,AR
Galium rotundifolium,Rubiacées,CC
Galium brunnaeum,Rubiacées,AR
Galium palustre var. elongatum,Rubiacées,C
Galium tunetanum,Rubiacées,CC
Galium mollugo ssp. corrudaefolium,Rubiacées,CC
Galium murale,Rubiacées,CC
Galium viscosum ssp. eu-viscosum,Rubiacées,CC
Galium viscosum ssp. bovei,Rubiacées,C
Galium parisiense ssp. divaricatum,Rubiacées,CC
Galium parisiense ssp. eu-parisiense,Rubiacées,CC
Galium aparine ssp. verum,Rubiacées,CC
Galium aparine ssp. spurium,Rubiacées,AC
Galium tricorne,Rubiacées,CC
Galium valantia,Rubiacées,CC
Asperula arvensis,Rubiacées,AR
Asperula laeviiata,Rubiacées,CC
Asperula hirsuta,Rubiacées,CC
Asperula cynanchica ssp. aristata,Rubiacées,CC
Sherardia arvensis,Rubiacées,CC
Sambucus nigra,Caprifoliacées,R
Viburnum tinus,Caprifoliacées,CC
Lonicera biflora,Caprifoliacées,AC
Lonicera implexa,Caprifoliacées,CC
Lonicera etrusca,Caprifoliacées,AR
Valeriana tuberosa,Valerianacées,AC
Kentranthus ruber,Valerianacées,CC
Kentranthus calcitrapa,Valerianacées,CC
Fedia cornucopiae,Valerianacées,CC
Fedia caput-bovis ssp. caput-bovis,Valerianacées,CC
Valerianella echinata,Valerianacées,RR
Valerianella coronata ssp. discoidea,Valerianacées,C
Valerianella eriocarpa ssp. truncata,Valerianacées,R
Valerianella carinata,Valerianacées,CC
Valerianella morisoni ssp. microcarpa,Valerianacées,CC
Dipsacus silvestris,Dipsacées,CC
Cephalaria syriaca,Dipsacées,R
Scabiosa rutifolia,Dipsacées,CC
Scabiosa semipapposa,Dipsacées,CC
Scabiosa atropurpurea ssp. maritima,Dipsacées,CC
Scabiosa stellata ssp. eu-stellata,Dipsacées,RR
Scabiosa stellata ssp. monspeliensis,Dipsacées,CC
Ecballium elaterium,Cucurbitacées,C
Bryonia dioica,Cucurbitacées,CC
Laurentia michelii,Campanulacées,AC
Jasione montana,Campanulacées,AC
Jasione corymbosa ssp. glabra,Campanulacées,AC
Jasione corymbosa ssp. eu-corymbosa,Campanulacées,C
Trachelium coeruleum,Campanulacées,C
Specularia juliani,Campanulacées,C
Specularia falcata,Campanulacées,C
Specularia hybrida,Campanulacées,R
Wahlenbergia nutabunda,Campanulacées,RR
Campanula erinus,Campanulacées,CC
Campanula dichotoma ssp. kremeri,Campanulacées,AC
Campanula dichotoma ssp. afra,Campanulacées,C
Campanula mollis,Campanulacées,AC
Campanula filicaulis,Campanulacées,C
Campanula rapunculus,Campanulacées,C
Campanula trachelium ssp. mauritanica,Campanulacées,AC
Bellis silvestris var. rotundifoiia,Synantheracées,AC
Bellis silvestris var. genuina,Synantheracées,RR
Bellis silvestris var. atlantica,Synantheracées,CCC
Bellis annua ssp. eu-annua,Synantheracées,CCC
Erigeron canadensis,Synantheracées,C
Erigeron bonariensis,Synantheracées,C
Conyza naudini,Synantheracées,C
Aster tripolium,Synantheracées,C
Aster squamatus,Synantheracées,C
Micropus bombicinus,Synantheracées,CCC
Micropus supinus,Synantheracées,CCC
Evax pygmaea,Synantheracées,CCC
Filago gallica,Synantheracées,CC
Filago fuscescens,Synantheracées,AR
Filago spathulata,Synantheracées,CC
Filago germanica ssp. eu-germanica,Synantheracées,CC
Phagnalon sordidum,Synantheracées,AC
Gnaphalium luteo-album,Synantheracées,AC
EIichrysum stoechas ssp. rupestre,Synantheracées,CCC
Inula graveolens,Synantheracées,CC
Inula viscosa,Synantheracées,CC
Inula crithmoides,Synantheracées,CC
Inula montana,Synantheracées,AC
Pulicaria dysenterica,Synantheracées,C
Pulicaria odora,Synantheracées,CC
Pulicaria filaginoides,Synantheracées,RRR
Pulicaria sicula,Synantheracées,CC
Pallenis spinosa ssp. eu-spinosa,Synantheracées,CC
Asteriscus aquaticus,Synantheracées,AC
Asteriscus maritimus,Synantheracées,CCC
Xanthium spinosum,Synantheracées,C
Xanthium strumarium var. typicum,Synantheracées,CCC
Xanthium strumarium var. brasilicum,Synantheracées,CCC
Verbesina enselioides,Synantheracées,RR
Senecio lividus ssp. foeniculaceus,Synantheracées,AR
Senecio vulgaris,Synantheracées,CCC
Senecio gallicus ssp. mauritanicus,Synantheracées,CC
Senecio leucanthemifolius ssp. crassifolius,Synantheracées,AC
Senecio linifolius,Synantheracées,C
Senecio giganteus,Synantheracées,CC
Senecio jacobaea var. barbareaefolius,Synantheracées,CC
Calendula arvensis ssp. communis var. bicolor,Synantheracées,CCC
Calendula arvensis ssp. communis var. eu-arvensis,Synantheracées,CCC
Calendula arvensis ssp. communis var. sicula,Synantheracées,C
Calendula arvensis ssp. communis var. stellata,Synantheracées,AC
Calendula bicolor var. faurelii,Synantheracées,CCC
Calendula tomentosa ssp. marginata var. balansae subvar. aurea,Synantheracées,R
Calendula tomentosa ssp. marginata var. balansae subvar. chrysoporphyrea,Synantheracées,R
Calendula suffruticosa ssp. eu-suffruticosa,Synantheracées,CC
Calendula suffruticosa ssp. boissieri var. trimorphocarpa,Synantheracées,C
Calendula suffruticosa ssp. boissieri var. polymorphocarpa subvar. polymorphocarpa,Synantheracées,C
Mecomischus pedunculatus,Synantheracées,RR
Anthemis boveana,Synantheracées,RR
Anthemis chrysantha,Synantheracées,C
Ormenis mixta ssp. eu-mixta,Synantheracées,CC
Ormenis nobilis ssp. aurea,Synantheracées,AC
Ormenis praecox,Synantheracées,CCC
Anacyclus pyrethrum,Synantheracées,C
Anacyclus ciavatus,Synantheracées,CC
Anacyclus linearilobus,Synantheracées,CC
Achillea santolinoides,Synantheracées,RR
Diotis maritima,Synantheracées,AC
Cladanthus arabicus,Synantheracées,R
Matricaria chamomilla,Synantheracées,C
Matricaria aurea,Synantheracées,R
Otospermum glabrum,Synantheracées,RR
Chrysanthemum grandiflorum,Synantheracées,CC
Chrysanthemum paludosum ssp. glabrum,Synantheracées,CCC
Chrysanthemum paludosum ssp. decipiens,Synantheracées,AC
Chrysanthemum viscido-hirtum,Synantheracées,C
Chrysanthemum coronarium,Synantheracées,CC
Chrysanthemum segetum,Synantheracées,CC
Chrysanthemum macrotum ssp. eu-macrotum,Synantheracées,CC
Chrysanthemum multicaule,Synantheracées,CC
Chrysanthemum myconis,Synantheracées,CC
Artemisia arborescens,Synantheracées,CC
Artemisia verlotorum,Synantheracées,C
Echinops spinosus ssp. bovei,Synantheracées,CC
Echinops strigosus,Synantheracées,CCC
Broteroa amethystina,Synantheracées,AR
Xeranthemum inapertum,Synantheracées,CC
CarIina racemosa,Synantheracées,CCC
CarIina lanata,Synantheracées,AC
CarIina involucrata ssp. corymbosa,Synantheracées,C
AtractyIis gummifera,Synantheracées,CC
AtractyIis cancellata,Synantheracées,CCC
Carduns meonanthus ssp. spachianus,Synantheracées,R
Carduns meonanthus ssp. duriaei,Synantheracées,R
Carduns balansae,Synantheracées,CC
Carduns pteracanthus var. eu-pteracanthus,Synantheracées,CCC
Carduns pteracanthus var. leptocladus,Synantheracées,AC
Carduns pycnocephalus ssp. tenuiflorus,Synantheracées,CC
Carduns pycnocephalus ssp. eu-pycnocephalus,Synantheracées,CCC
Cirsium acarna,Synantheracées,AC
Cirsium monspessulanum,Synantheracées,R
Cirsium scabrum,Synantheracées,CC
Cirsium kirbense,Synantheracées,R
Cirsium echinatum var. echinatum,Synantheracées,CCC
Silybum marianum,Synantheracées,CCC
Galactites tomentosa,Synantheracées,CCC
Galactites duriaei,Synantheracées,CCC
Onopordon macracanthum,Synantheracées,CC
Crupina cruspinastrum,Synantheracées,C
Serratula cichoracea ssp. mucronata,Synantheracées,AC
Centaurea africana var. tagana,Synantheracées,CCC
Centaurea napifolia,Synantheracées,CC
Centaurea pullata,Synantheracées,CCC
Centaurea nigra,Synantheracées,C
Centaurea eriophora,Synantheracées,AR
Centaurea melitensis,Synantheracées,AC
Centaurea incana ssp. pubescens,Synantheracées,CC
Centaurea nicaeensis ssp. nicaeensis,Synantheracées,CCC
Centaurea calcitrapa,Synantheracées,CCC
Centaurea infestans,Synantheracées,CCC
Centaurea diluta ssp. algeriensis,Synantheracées,CCC
Centaurea ferox,Synantheracées,C
Centaurea fragilis,Synantheracées,CCC
Centaurea sphaerocephala,Synantheracées,CCC
Volutaria muricata,Synantheracées,AR
Volutaria lippii ssp. tubuliflora,Synantheracées,C
Volutaria lippii ssp. eu-lippii,Synantheracées,C
Mantisalca salmantica,Synantheracées,CC
Mantisalca duriaei,Synantheracées,R
Mantisalca delestrei,Synantheracées,R
Rhaponticum acaule,Synantheracées,CC
Cnicus benedictus,Synantheracées,R
Leuzea conifera,Synantheracées,AC
Carthamus ianatus ssp. baeticus,Synantheracées,CCC
Carthamus ianatus ssp. genuinus,Synantheracées,R
Carthamus arborescens,Synantheracées,RR
Carthamus helenioides,Synantheracées,CC
Carthamus caeruleus,Synantheracées,CCC
Carthamus multifidus,Synantheracées,CCC
Carthamus calvus,Synantheracées,C
Gundella tournefortii,Synantheracées,C
Scolymus maculatus,Synantheracées,CC
Scolymus grandiflorus,Synantheracées,CC
Scolymus hispanicus,Synantheracées,CC
Catananche lutea,Synantheracées,CC
Catananche coerulea,Synantheracées,R
Cichorium intybus ssp. eu-intybus,Synantheracées,CC
Cichorium intybus ssp. pumilum,Synantheracées,CC
Tolpis barbata ssp. umbellata,Synantheracées,CC
Tolpis virgata,Synantheracées,CC
Hyoseris scabra,Synantheracées,C
Hyoseris radiata,Synantheracées,CC
Rhagadiolus stellatus,Synantheracées,CCC
Hedypnois cretica ssp. monspeliensis,Synantheracées,CC
Hedypnois cretica ssp. tubiformis,Synantheracées,C
Hypochoeris glabra,Synantheracées,CCC
Hypochoeris radicata ssp. eu-radicata,Synantheracées,CC
Hypochoeris achyrophorus,Synantheracées,CCC
Hypochoeris laevigata,Synantheracées,CC
Urospermum dalechampii,Synantheracées,CC
Urospermum picroides,Synantheracées,CC
Leontodon saxatilis ssp. rothii,Synantheracées,CC
Leontodon tuberosus,Synantheracées,CC
Picris echioides,Synantheracées,CC
Picris balansae,Synantheracées,AC
Picris cupuligera,Synantheracées,CC
Picris duriaei,Synantheracées,CC
Picris aculeata,Synantheracées,AC
Tragopogon porrifolius ssp. porrifolius var. australis,Synantheracées,R
Tragopogon crocifolius,Synantheracées,R
Geropogon glaber,Synantheracées,AC
Scorzonera laciniata,Synantheracées,C
Scorzonera undulata ssp. deliciosa,Synantheracées,CC
AndryaIa floccosa,Synantheracées,R
AndryaIa maroccana,Synantheracées,RR
AndryaIa canariensis ssp. jahandiezii var. microcarpa,Synantheracées,R
AndryaIa integrifolia,Synantheracées,CC
AndryaIa rothia ssp. arenaria,Synantheracées,RR
Chondrilla juncea,Synantheracées,CC
Taraxacum laevigatum,Synantheracées,AC
Launaea acanthoclada,Synantheracées,C
Launaea resedifolia ssp. longiloba,Synantheracées,R
Sonchus tenerrimus ssp. eu-tenerrimus,Synantheracées,CC
Sonchus tenerrimus ssp. pustulatus,Synantheracées,AR
Sonchus maritimus,Synantheracées,AC
Sonchus asper ssp. eu-asper,Synantheracées,CC
Sonchus arvensis var. arvensis,Synantheracées,AC
Sonchus oleraceus,Synantheracées,CCC
Lactuca viminea var. chondrilliflora,Synantheracées,CCC
Lactuca saligna,Synantheracées,CC
Lactuca seriola,Synantheracées,AC
Reichardia picroides ssp. eu-picroides,Synantheracées,CCC
Reichardia picroides ssp. intermedia,Synantheracées,CC
Reichardia tingitana ssp. eu-tingitana,Synantheracées,CC
Reichardia tingitana ssp. discolor,Synantheracées,R
Crepis salzmannii,Synantheracées,R
Crepis amplexifolia,Synantheracées,C
Crepis vesicaria ssp. myriocephala,Synantheracées,CC
Crepis vesicaria ssp. stellata,Synantheracées,AC
Crepis vesicaria ssp. taraxacifolia,Synantheracées,C
AEtheorrhiza bulbosa,Synantheracées,CC
Hieracium pseudo-pilosella ssp. atlantis,Synantheracées,CC
Hieracium amplexicaule ssp. atianticum,Synantheracées,RRR
